Suburb,Type,Price,Postcode,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,zipcode,airbnb_record_count,airbnb_price_mean
Pascoe Vale,h,940000.0,3044.0,587.0,,,Moreland,-37.73112,144.94418000000005,3044.0,40.0,98.95
Pascoe Vale,u,257500.0,3044.0,0.0,35.0,1970.0,Moreland,-37.7237,144.92231999999996,3044.0,40.0,98.95
Pascoe Vale,u,257500.0,3044.0,995.0,35.0,1970.0,Moreland,-37.7237,144.92231999999996,3044.0,40.0,98.95
Pascoe Vale,h,1114000.0,3044.0,256.0,190.0,2017.0,Moreland,-37.72034,144.93788,3044.0,40.0,98.95
Point Cook,h,520000.0,3030.0,312.0,185.0,2014.0,Wyndham,-37.89273,,3030.0,241.0,94.59336099585062
Point Cook,h,715000.0,3030.0,630.0,,2006.0,Wyndham,-37.89807,,3030.0,241.0,94.59336099585062
Port Melbourne,h,1900000.0,3207.0,337.0,,,Port Phillip,-37.83802,144.92442,3207.0,220.0,149.37272727272727
Port Melbourne,u,1480000.0,3207.0,0.0,,2000.0,Port Phillip,-37.84068,144.93547,3207.0,220.0,149.37272727272727
Port Melbourne,u,760000.0,3207.0,0.0,77.0,2013.0,Port Phillip,-37.84158,144.93809,3207.0,220.0,149.37272727272727
Prahran,h,,3181.0,401.0,154.0,1910.0,Stonnington,-37.85565,145.00839,3181.0,428.0,119.95794392523365
Prahran,h,1250000.0,3181.0,192.0,100.0,1910.0,Stonnington,-37.85562,145.00571000000005,3181.0,428.0,119.95794392523365
Prahran,u,400000.0,3181.0,0.0,50.0,1960.0,Stonnington,-37.85126,145.00832,3181.0,428.0,119.95794392523365
Prahran,h,,3181.0,787.0,,1930.0,Stonnington,-37.85768,145.00253999999995,3181.0,428.0,119.95794392523365
Prahran,h,1310000.0,3181.0,78.0,,,Stonnington,-37.85083,144.99092,3181.0,428.0,119.95794392523365
Prahran,u,626000.0,3181.0,0.0,78.0,2000.0,Stonnington,-37.85059,144.99188,3181.0,428.0,119.95794392523365
Preston,h,1270000.0,3072.0,585.0,,,Darebin,-37.74251,145.0008,3072.0,139.0,81.41007194244604
Preston,h,980000.0,3072.0,581.0,,,Darebin,-37.74118,145.01202,3072.0,139.0,81.41007194244604
Preston,h,1148000.0,3072.0,552.0,140.0,1940.0,Darebin,-37.72879,144.98538,3072.0,139.0,81.41007194244604
Princes Hill,h,1540000.0,3054.0,288.0,,,Yarra,-37.78311,144.96548,3054.0,133.0,106.18796992481202
Reservoir,h,1210000.0,3073.0,725.0,,,Darebin,-37.70833,145.0045,3073.0,65.0,75.2
Reservoir,h,935000.0,3073.0,529.0,99.0,1960.0,Darebin,-37.72017,144.99873,3073.0,65.0,75.2
Reservoir,h,510000.0,3073.0,292.0,119.0,1950.0,Darebin,-37.71331,144.9871,3073.0,65.0,75.2
Reservoir,h,861000.0,3073.0,650.0,,,Darebin,-37.69894,145.03411,3073.0,65.0,75.2
Reservoir,h,732000.0,3073.0,952.0,,,Darebin,-37.69969,145.01039,3073.0,65.0,75.2
Reservoir,h,755000.0,3073.0,479.0,157.0,1995.0,Darebin,-37.70952,145.033,3073.0,65.0,75.2
Reservoir,u,325000.0,3073.0,60.0,,1970.0,Darebin,-37.71751,144.99849,3073.0,65.0,75.2
Reservoir,h,1200000.0,3073.0,499.0,260.0,1940.0,Darebin,-37.72614,144.99892,3073.0,65.0,75.2
Ringwood,h,1450000.0,3134.0,,,,Maroondah,-37.8357,145.22564,3134.0,56.0,116.58928571428571
Ringwood,h,800000.0,3134.0,461.0,133.0,2005.0,Maroondah,-37.82536,145.22228,3134.0,56.0,116.58928571428571
Ringwood,u,655000.0,3134.0,306.0,,,Maroondah,-37.80436,145.23339,3134.0,56.0,116.58928571428571
Ringwood North,h,812000.0,3134.0,962.0,,,Maroondah,-37.80161,145.22151000000005,3134.0,56.0,116.58928571428571
Rosanna,h,1400000.0,3084.0,697.0,,,Banyule,-37.73165,145.06564,3084.0,68.0,100.42647058823529
Rosanna,h,1170000.0,3084.0,694.0,210.0,1975.0,Banyule,-37.73968,145.07973,3084.0,68.0,100.42647058823529
Rowville,h,970000.0,3178.0,725.0,,,Knox,-37.92739,,3178.0,41.0,81.8780487804878
Sandringham,h,,3191.0,700.0,,,Bayside,-37.95762,145.01418,3191.0,42.0,144.4047619047619
Sandringham,h,,3191.0,556.0,,2012.0,Bayside,-37.95017,145.02053999999995,3191.0,42.0,144.4047619047619
Scoresby,h,870000.0,3179.0,590.0,151.0,1981.0,Knox,-37.89628,145.22294,3179.0,11.0,76.54545454545455
Seddon,h,1870000.0,3011.0,457.0,,,Maribyrnong,-37.80803,144.89601000000005,3011.0,195.0,88.50256410256411
South Melbourne,t,1750000.0,3205.0,100.0,,,Port Phillip,-37.83453,144.95782,3205.0,253.0,140.66403162055337
South Melbourne,h,1800000.0,3205.0,153.0,93.0,1900.0,Port Phillip,-37.83591,144.94963,3205.0,253.0,140.66403162055337
South Melbourne,h,,3205.0,280.0,,1890.0,Port Phillip,-37.83923,144.95113,3205.0,253.0,140.66403162055337
South Morang,h,485000.0,,196.0,163.0,2008.0,Whittlesea,-37.63873,145.07805,,,
South Yarra,u,1350000.0,3141.0,0.0,109.0,1930.0,Melbourne,-37.82863,144.98514,3141.0,834.0,123.73501199040767
South Yarra,u,940000.0,3141.0,0.0,20.0,,Melbourne,-37.8453,144.98487,3141.0,834.0,123.73501199040767
South Yarra,u,410000.0,3141.0,0.0,50.0,1960.0,Stonnington,-37.8446,145.00018,3141.0,834.0,123.73501199040767
South Yarra,u,980000.0,3141.0,0.0,,,Stonnington,-37.83873,145.00133,3141.0,834.0,123.73501199040767
South Yarra,u,380000.0,3141.0,0.0,,,Stonnington,-37.84368,144.99577,3141.0,834.0,123.73501199040767
Southbank,u,625000.0,3006.0,0.0,88.0,,Melbourne,-37.8281,144.96627,3006.0,1135.0,141.7259911894273
Springvale,h,917000.0,3171.0,869.0,,,Greater Dandenong,-37.93594,145.14674,3171.0,20.0,53.55
St Albans,h,632500.0,3021.0,592.0,,,Brimbank,-37.73084,144.78348,3021.0,20.0,81.65
St Albans,h,702000.0,3021.0,600.0,,,Brimbank,-37.72945,144.79592,3021.0,20.0,81.65
St Kilda,u,701000.0,3182.0,0.0,107.0,1950.0,Port Phillip,-37.86257,144.99161,3182.0,1073.0,122.43895619757689
St Kilda,h,1600000.0,3182.0,613.0,160.0,1910.0,Port Phillip,-37.86667,144.98324,3182.0,1073.0,122.43895619757689
Strathmore,h,2000000.0,3041.0,608.0,,1999.0,Moonee Valley,-37.73681,144.90587,,,
Strathmore,h,1610000.0,3041.0,861.0,,1955.0,Moonee Valley,-37.73154,144.92243,,,
Strathmore,h,1742000.0,3041.0,697.0,,,Moonee Valley,-37.74057,144.92172,,,
Strathmore,h,1016000.0,3041.0,304.0,,,Moonee Valley,-37.73456,144.91521,,,
Sunshine,h,700000.0,3020.0,485.0,130.0,1950.0,Brimbank,-37.78703,144.84569,3020.0,45.0,69.55555555555556
Sunshine,h,615000.0,3020.0,418.0,94.0,1940.0,Brimbank,-37.79595,144.83206,3020.0,45.0,69.55555555555556
Sunshine West,h,650000.0,3020.0,691.0,,,Brimbank,-37.78825,144.80098999999996,3020.0,45.0,69.55555555555556
Surrey Hills,h,,3127.0,593.0,,2016.0,Whitehorse,-37.83199000000001,145.10877,3127.0,68.0,86.41176470588235
Surrey Hills,t,938000.0,3127.0,271.0,,,Whitehorse,-37.8364,145.10609,3127.0,68.0,86.41176470588235
Surrey Hills,h,,3127.0,910.0,,,Boroondara,-37.82933,145.09642,3127.0,68.0,86.41176470588235
Surrey Hills,h,1775000.0,3127.0,780.0,,,Boroondara,-37.81403,145.08968000000004,3127.0,68.0,86.41176470588235
Sydenham,h,659500.0,3037.0,665.0,,,Brimbank,-37.69969,144.7685,3037.0,16.0,66.4375
Tarneit,h,505000.0,3029.0,498.0,167.0,2010.0,Wyndham,-37.84267,,3029.0,112.0,73.625
Tarneit,h,560000.0,3029.0,452.0,159.0,2009.0,Wyndham,-37.83851,,3029.0,112.0,73.625
Taylors Lakes,h,701000.0,3038.0,651.0,,,Brimbank,-37.70847,144.78413,,,
Templestowe,h,,3106.0,1330.0,,,Manningham,-37.75343,145.11958,3106.0,21.0,75.04761904761905
Templestowe,h,1205000.0,3106.0,646.0,167.0,1980.0,Manningham,-37.75807,145.13478,3106.0,21.0,75.04761904761905
Templestowe,h,1750000.0,3106.0,787.0,,1990.0,Manningham,-37.76873,145.15894,3106.0,21.0,75.04761904761905
Templestowe,h,1350000.0,3106.0,1025.0,,1980.0,Manningham,-37.75334,145.16655,3106.0,21.0,75.04761904761905
Templestowe,h,,3106.0,,,1995.0,Manningham,-37.74508,145.15341,3106.0,21.0,75.04761904761905
Templestowe,h,,3106.0,862.0,,,Manningham,-37.75571,145.15521,3106.0,21.0,75.04761904761905
Templestowe Lower,h,1350000.0,3107.0,725.0,,,Manningham,-37.76616,145.11207,3107.0,16.0,107.25
Templestowe Lower,h,1410000.0,3107.0,648.0,250.0,1975.0,Manningham,-37.77033,145.1214,3107.0,16.0,107.25
Templestowe Lower,h,1204000.0,3107.0,716.0,,,Manningham,-37.77006,145.10429,3107.0,16.0,107.25
The Basin,h,610000.0,3154.0,1281.0,,,Knox,-37.863,,,,
Thomastown,h,760000.0,3074.0,695.0,,,Whittlesea,-37.67877,145.03656,3074.0,12.0,82.5
Thomastown,h,670000.0,3074.0,541.0,121.0,1980.0,Whittlesea,-37.67231,145.00556,3074.0,12.0,82.5
Toorak,u,1860000.0,3142.0,0.0,176.0,1930.0,Stonnington,-37.8404,145.01425,3142.0,101.0,115.57425742574257
Toorak,u,1400000.0,3142.0,0.0,,1975.0,Stonnington,-37.83725,145.01476,3142.0,101.0,115.57425742574257
Toorak,u,1350000.0,3142.0,187.0,133.0,1940.0,Stonnington,-37.84297,145.01819,3142.0,101.0,115.57425742574257
Travancore,h,2070000.0,3032.0,291.0,,,Moonee Valley,-37.77784000000001,144.93482,3032.0,170.0,94.82941176470588
Vermont,h,865000.0,3133.0,603.0,,,Whitehorse,-37.835,145.21086,3133.0,44.0,76.18181818181819
Vermont,h,980000.0,3133.0,539.0,192.0,1978.0,Whitehorse,-37.83459000000001,145.21264,3133.0,44.0,76.18181818181819
Vermont South,h,950000.0,3133.0,660.0,,,Whitehorse,-37.84902,145.18276,3133.0,44.0,76.18181818181819
Viewbank,h,1295000.0,3084.0,702.0,,,Banyule,-37.73226,145.09855,3084.0,68.0,100.42647058823529
Watsonia,h,788800.0,3087.0,631.0,,,Banyule,-37.7156,145.08875,,,
Watsonia,h,900000.0,3087.0,280.0,,,Banyule,-37.71147,145.08003,,,
Watsonia,h,700000.0,3087.0,530.0,,,Banyule,-37.70598,145.07713,,,
Werribee,h,455000.0,3030.0,534.0,101.0,1983.0,Wyndham,-37.88496,,3030.0,241.0,94.59336099585062
Werribee,h,483000.0,3030.0,569.0,,,Wyndham,-37.89118,,3030.0,241.0,94.59336099585062
Werribee,h,455000.0,3030.0,610.0,125.0,1980.0,Wyndham,-37.88632,,3030.0,241.0,94.59336099585062
West Footscray,h,1276000.0,3012.0,323.0,130.0,1945.0,Maribyrnong,-37.79429,144.87412,3012.0,74.0,103.79729729729729
Westmeadows,h,700000.0,3049.0,673.0,,1980.0,Hume,-37.67558,144.8976,3049.0,21.0,92.28571428571429
Westmeadows,h,729000.0,3049.0,672.0,,,Hume,-37.6784,144.88797,3049.0,21.0,92.28571428571429
Wheelers Hill,h,1184000.0,3150.0,700.0,,,Monash,-37.91161,145.19693999999996,3150.0,183.0,111.86338797814207
Wheelers Hill,h,1157000.0,3150.0,752.0,162.0,1971.0,Monash,-37.91212,145.1793,3150.0,183.0,111.86338797814207
Wheelers Hill,h,1100000.0,3150.0,672.0,237.0,1970.0,Monash,-37.91299,145.1767,3150.0,183.0,111.86338797814207
Williamstown,h,2200000.0,3016.0,650.0,,,Hobsons Bay,-37.85925,144.88761,3016.0,68.0,163.5441176470588
Windsor,h,865000.0,3181.0,70.0,,,Stonnington,-37.85143,144.98574,3181.0,428.0,119.95794392523365
Wonga Park,h,900000.0,3115.0,0.0,177.0,,Manningham,-37.75912,,,,
Wyndham Vale,h,500000.0,3024.0,512.0,179.0,2005.0,Wyndham,-37.87959,,3024.0,18.0,75.66666666666667
Yarraville,h,1142000.0,3013.0,234.0,176.0,2012.0,Maribyrnong,-37.81961,144.88132,3013.0,80.0,126.75
Yarraville,h,1100000.0,3013.0,732.0,,,Maribyrnong,-37.82252,144.87718,3013.0,80.0,126.75
Yarraville,h,780000.0,3013.0,178.0,84.0,2013.0,Maribyrnong,-37.81481,144.88013,3013.0,80.0,126.75
Yarraville,h,920000.0,3013.0,182.0,,,Maribyrnong,-37.81249,144.89531000000005,3013.0,80.0,126.75
Yarraville,u,500000.0,3013.0,0.0,85.0,,Maribyrnong,-37.81352,144.88311000000004,3013.0,80.0,126.75
Albanvale,h,655000.0,3021.0,531.0,,,Brimbank,-37.74373,144.77567,3021.0,20.0,81.65
Altona,h,890000.0,3018.0,499.0,,,Hobsons Bay,-37.86639,144.82625,3018.0,37.0,85.62162162162163
Altona,h,935000.0,3018.0,629.0,180.0,1985.0,Hobsons Bay,-37.86027,144.82073,3018.0,37.0,85.62162162162163
Altona,t,815000.0,3018.0,159.0,130.0,2014.0,Hobsons Bay,-37.86472,144.82929,3018.0,37.0,85.62162162162163
Altona Meadows,u,440500.0,3028.0,205.0,,1990.0,Hobsons Bay,-37.88995,144.78505,3028.0,36.0,76.08333333333333
Altona North,u,451500.0,3025.0,180.0,88.0,1965.0,Hobsons Bay,-37.83648,144.86296000000004,3025.0,17.0,113.76470588235294
Ascot Vale,u,825000.0,3032.0,,164.0,2005.0,Moonee Valley,-37.78258,144.91693999999995,3032.0,170.0,94.82941176470588
Ascot Vale,u,425500.0,3032.0,,82.0,1960.0,Moonee Valley,-37.77341,144.9013,3032.0,170.0,94.82941176470588
Ascot Vale,h,920000.0,3032.0,234.0,,1910.0,Moonee Valley,-37.78052,144.93001999999996,3032.0,170.0,94.82941176470588
Ascot Vale,t,762000.0,3032.0,0.0,,,Moonee Valley,-37.77261,144.92276,3032.0,170.0,94.82941176470588
Ascot Vale,h,1306000.0,3032.0,199.0,126.0,1900.0,Moonee Valley,-37.77561,144.91695,3032.0,170.0,94.82941176470588
Ascot Vale,u,566000.0,3032.0,1017.0,,1972.0,Moonee Valley,-37.77226,144.90941999999995,3032.0,170.0,94.82941176470588
Ashwood,h,1420000.0,3147.0,726.0,130.0,1965.0,Monash,-37.86173,145.11074,3147.0,29.0,82.75862068965517
Aspendale,t,805000.0,3195.0,0.0,164.0,2006.0,Kingston,,145.10187,3195.0,69.0,136.31884057971016
Avondale Heights,h,934000.0,3034.0,581.0,163.0,1975.0,Moonee Valley,-37.76421,144.85594,,,
Balaclava,u,585000.0,3183.0,598.0,,,Port Phillip,-37.87149,144.99746000000005,3183.0,310.0,107.97096774193548
Balwyn,h,,3103.0,656.0,210.0,1970.0,Boroondara,-37.8079,145.09162,3103.0,56.0,100.0
Balwyn North,t,1721000.0,3104.0,301.0,,1995.0,Boroondara,-37.79535,145.07131,3104.0,40.0,84.725
Bayswater North,h,650000.0,3153.0,787.0,,,Maroondah,-37.82737,,3153.0,14.0,55.857142857142854
Bayswater North,h,762000.0,3153.0,792.0,148.0,1980.0,Maroondah,-37.82809,,3153.0,14.0,55.857142857142854
Bentleigh East,h,1384000.0,3165.0,631.0,,,Glen Eira,-37.9108,145.07908,3165.0,49.0,99.28571428571429
Blackburn,h,1350000.0,3130.0,601.0,,,Whitehorse,-37.81224,145.15594,3130.0,58.0,98.3103448275862
Blackburn,h,1070000.0,3130.0,448.0,96.0,1950.0,Whitehorse,-37.82956,145.13868,3130.0,58.0,98.3103448275862
Blackburn,h,1500000.0,3130.0,1021.0,,,Whitehorse,-37.83189,145.15785,3130.0,58.0,98.3103448275862
Blackburn,h,1200000.0,3130.0,567.0,,,Whitehorse,-37.81684,145.14992,3130.0,58.0,98.3103448275862
Blackburn North,h,1200000.0,3130.0,675.0,,,Whitehorse,-37.80716,145.16504,3130.0,58.0,98.3103448275862
Blackburn North,h,1100000.0,3130.0,614.0,,,Whitehorse,-37.81103,145.15917,3130.0,58.0,98.3103448275862
Blackburn North,u,706000.0,3130.0,305.0,,1940.0,Whitehorse,-37.80906,145.15787,3130.0,58.0,98.3103448275862
Boronia,h,785000.0,3155.0,723.0,138.0,1980.0,Knox,-37.85284,,3155.0,20.0,76.1
Boronia,h,950000.0,3155.0,,255.0,1970.0,Knox,-37.86669000000001,,3155.0,20.0,76.1
Brighton,h,,3186.0,498.0,226.0,1900.0,Bayside,-37.90396,144.99126,3186.0,90.0,138.6
Brighton,u,290000.0,3186.0,0.0,35.0,1960.0,Bayside,-37.9041,144.9993,3186.0,90.0,138.6
Broadmeadows,h,570500.0,3047.0,640.0,92.0,1965.0,Hume,-37.68187,144.92421000000004,3047.0,21.0,63.857142857142854
Broadmeadows,h,631000.0,3047.0,696.0,158.0,1960.0,Hume,-37.68584,144.9315,3047.0,21.0,63.857142857142854
Brooklyn,u,372100.0,3012.0,0.0,66.0,2000.0,Hobsons Bay,-37.82212,144.84476999999995,3012.0,74.0,103.79729729729729
Brunswick,h,1350000.0,3056.0,372.0,184.0,1920.0,Moreland,-37.76166,144.95065,3056.0,440.0,90.29772727272727
Brunswick,h,1300000.0,3056.0,479.0,,,Moreland,-37.75915,144.96755,3056.0,440.0,90.29772727272727
Brunswick,u,315000.0,3056.0,0.0,,,Moreland,-37.77034,144.95334,3056.0,440.0,90.29772727272727
Brunswick East,t,702500.0,3057.0,65.0,78.0,2013.0,Moreland,-37.76812,144.97413999999995,3057.0,166.0,111.65060240963855
Brunswick West,u,275000.0,3055.0,,36.0,1970.0,Moreland,-37.7684,144.94214,3055.0,86.0,83.61627906976744
Brunswick West,h,835000.0,3055.0,207.0,77.0,1950.0,Moreland,-37.76221,144.94055,3055.0,86.0,83.61627906976744
Bundoora,h,900000.0,3083.0,313.0,,2006.0,Darebin,-37.71098,145.05381,3083.0,87.0,84.13793103448276
Bundoora,h,710000.0,3083.0,540.0,142.0,1968.0,Banyule,-37.70636,145.05462,3083.0,87.0,84.13793103448276
Burwood East,h,1320000.0,3151.0,620.0,,,Whitehorse,-37.85436,145.13827,3151.0,28.0,83.42857142857143
Carnegie,u,480000.0,3163.0,830.0,,,Glen Eira,-37.88414,145.0528,3163.0,153.0,88.17647058823529
Carnegie,h,1840000.0,3163.0,483.0,171.0,1920.0,Glen Eira,-37.89204,145.06086000000005,3163.0,153.0,88.17647058823529
Carnegie,u,430000.0,3163.0,,68.0,1960.0,Glen Eira,-37.88642,145.05979,3163.0,153.0,88.17647058823529
Caroline Springs,h,525000.0,3023.0,400.0,,,Melton,-37.74254000000001,,3023.0,34.0,82.08823529411765
Carrum,t,495000.0,3197.0,198.0,94.0,1980.0,Kingston,,145.13272,3197.0,24.0,93.79166666666667
Carrum Downs,h,403500.0,3201.0,339.0,101.0,2009.0,Frankston,,145.17646000000005,,,
Caulfield East,h,1550000.0,3145.0,642.0,,,Glen Eira,-37.88512,145.04554,3145.0,110.0,98.52727272727273
Caulfield North,u,361000.0,3161.0,60.0,53.0,1975.0,Glen Eira,-37.87972,145.03351,3161.0,117.0,111.94017094017094
Chadstone,u,960000.0,3148.0,382.0,151.0,2000.0,Monash,-37.88304,145.0969,3148.0,26.0,79.5
Clayton,u,696000.0,3168.0,259.0,,,Monash,-37.91735,145.13814,3168.0,149.0,66.55704697986577
Clayton,h,1115000.0,3168.0,590.0,,,Monash,-37.92304,145.10984,3168.0,149.0,66.55704697986577
Clayton,h,1950000.0,3168.0,734.0,,,Monash,-37.91583,145.13363,3168.0,149.0,66.55704697986577
Clayton South,h,962000.0,3169.0,724.0,,,Kingston,-37.93197,145.12219,3169.0,29.0,82.6896551724138
Coburg,h,900000.0,3058.0,227.0,102.0,1920.0,Moreland,-37.75296,144.95967,3058.0,129.0,87.31007751937985
Collingwood,u,365000.0,3066.0,0.0,46.0,1960.0,Yarra,-37.79597,144.99108,3066.0,280.0,125.85357142857143
Craigieburn,t,310000.0,3064.0,38.0,114.0,2013.0,Hume,,144.92229,3064.0,42.0,71.4047619047619
Croydon,h,662000.0,3136.0,396.0,120.0,1950.0,Maroondah,-37.79486,,3136.0,26.0,84.8076923076923
Croydon,u,625500.0,3136.0,397.0,,1950.0,Maroondah,-37.79795,,3136.0,26.0,84.8076923076923
Dallas,h,459000.0,3047.0,583.0,,1970.0,Hume,-37.67048,144.93992,3047.0,21.0,63.857142857142854
Dallas,h,420500.0,3047.0,650.0,,,Hume,-37.67506,144.93793,3047.0,21.0,63.857142857142854
Dandenong,h,583000.0,3175.0,757.0,,,Greater Dandenong,-37.97369000000001,145.19714,3175.0,41.0,116.92682926829268
Dandenong North,h,618500.0,3175.0,540.0,,,Greater Dandenong,-37.95661,145.2191,3175.0,41.0,116.92682926829268
Dandenong North,h,727000.0,3175.0,763.0,,,Greater Dandenong,-37.95466,145.21193,3175.0,41.0,116.92682926829268
Deer Park,h,535000.0,3023.0,675.0,,,Brimbank,-37.76496,144.77289,3023.0,34.0,82.08823529411765
Delahey,h,560000.0,3037.0,543.0,153.0,1995.0,Brimbank,-37.7143,144.77096,3037.0,16.0,66.4375
Derrimut,h,860000.0,3030.0,663.0,,,Brimbank,-37.79215,144.76285,3030.0,241.0,94.59336099585062
Dingley Village,t,802000.0,3172.0,251.0,185.0,1998.0,Kingston,-37.98146,145.11715,3172.0,12.0,79.66666666666667
Dingley Village,h,800000.0,3172.0,801.0,150.0,1980.0,Kingston,-37.98596,145.13187,3172.0,12.0,79.66666666666667
Dingley Village,h,854000.0,3172.0,676.0,181.0,1975.0,Kingston,-37.97936,145.13302,3172.0,12.0,79.66666666666667
Doncaster East,h,1735000.0,3109.0,725.0,,,Manningham,-37.78707,145.15161,3109.0,52.0,110.59615384615384
Donvale,t,920000.0,3111.0,239.0,187.0,2007.0,Manningham,-37.77323,145.18029,,,
Donvale,h,904000.0,3111.0,720.0,116.0,1960.0,Manningham,-37.80349,145.19666,,,
Doveton,h,500000.0,3177.0,621.0,,1955.0,Casey,-37.98537,145.23505,,,
Eaglemont,h,1440000.0,3084.0,598.0,116.0,1955.0,Banyule,-37.76093,145.056,3084.0,68.0,100.42647058823529
Elsternwick,u,900000.0,3185.0,0.0,,,Glen Eira,-37.88472,145.00025,3185.0,95.0,119.46315789473684
Eltham,u,540000.0,3095.0,132.0,,,Nillumbik,-37.71513,145.15323999999995,3095.0,29.0,112.0
Eltham,h,1054000.0,3095.0,791.0,230.0,1974.0,Nillumbik,-37.71296,145.13773,3095.0,29.0,112.0
Endeavour Hills,h,625000.0,,669.0,165.0,1980.0,Casey,-37.96466,,,,
Epping,h,600000.0,3076.0,524.0,155.0,1970.0,Whittlesea,-37.64273,145.03751,3076.0,17.0,51.529411764705884
Epping,t,401500.0,3076.0,149.0,,,Whittlesea,-37.6311,145.0232,3076.0,17.0,51.529411764705884
Epping,h,630000.0,3076.0,388.0,127.0,2012.0,Whittlesea,-37.62864,145.02265,3076.0,17.0,51.529411764705884
Epping,h,1012000.0,3076.0,631.0,,2009.0,Whittlesea,-37.6246,145.01686,3076.0,17.0,51.529411764705884
Epping,h,565000.0,3076.0,548.0,110.0,1985.0,Whittlesea,-37.64386,145.04817,3076.0,17.0,51.529411764705884
Essendon,u,502500.0,3040.0,0.0,62.0,1980.0,Moonee Valley,-37.7494,144.92096,3040.0,54.0,104.16666666666667
Essendon,h,1550000.0,3040.0,730.0,,,Moonee Valley,-37.74253,144.91753,3040.0,54.0,104.16666666666667
Essendon,u,420000.0,3040.0,0.0,,,Moonee Valley,-37.74444,144.92084,3040.0,54.0,104.16666666666667
Essendon North,u,785000.0,3041.0,145.0,,,Moonee Valley,-37.73993,144.90271,,,
Essendon West,h,1410000.0,3040.0,585.0,198.0,1950.0,Moonee Valley,-37.75374,144.88932,3040.0,54.0,104.16666666666667
Fawkner,h,750000.0,3060.0,724.0,,,Moreland,-37.71097,144.97324,,,
Ferntree Gully,h,748888.0,3156.0,1014.0,,1960.0,Knox,-37.88189000000001,,3156.0,28.0,106.5
Ferntree Gully,h,850000.0,3156.0,738.0,148.0,1985.0,Knox,-37.89863,,3156.0,28.0,106.5
Fitzroy,u,490000.0,3065.0,0.0,57.0,2013.0,Yarra,-37.80348,144.98256999999995,3065.0,358.0,123.15642458100558
Fitzroy North,u,381000.0,3068.0,454.0,,,Yarra,-37.77869000000001,144.98578,3068.0,296.0,114.01351351351352
Fitzroy North,u,650000.0,3068.0,0.0,,,Yarra,-37.78334,144.97782,3068.0,296.0,114.01351351351352
Fitzroy North,h,1502000.0,3068.0,179.0,,,Yarra,-37.7844,144.99005,3068.0,296.0,114.01351351351352
Footscray,h,878000.0,3011.0,163.0,,,Maribyrnong,-37.80069,144.88199,3011.0,195.0,88.50256410256411
Footscray,u,440000.0,3011.0,0.0,,,Maribyrnong,-37.79633,144.88526000000005,3011.0,195.0,88.50256410256411
Footscray,u,395000.0,3011.0,0.0,73.0,1970.0,Maribyrnong,-37.79711,144.88825,3011.0,195.0,88.50256410256411
Footscray,h,991000.0,3011.0,318.0,106.0,1910.0,Maribyrnong,-37.79529,144.88453,3011.0,195.0,88.50256410256411
Forest Hill,h,945000.0,3131.0,294.0,194.0,2010.0,Whitehorse,-37.85156,145.16923,3131.0,26.0,97.6923076923077
Forest Hill,h,1020000.0,3131.0,581.0,116.4,1970.0,Whitehorse,-37.84207,145.17795,3131.0,26.0,97.6923076923077
Forest Hill,h,1234000.0,3131.0,579.0,,,Whitehorse,-37.83508,145.16936,3131.0,26.0,97.6923076923077
Frankston,h,506000.0,3199.0,578.0,123.0,1984.0,Frankston,,145.16702,3199.0,89.0,116.4494382022472
Frankston,h,755000.0,3199.0,622.0,163.0,1960.0,Frankston,,145.12997,3199.0,89.0,116.4494382022472
Gisborne,h,807000.0,,,,,Macedon Ranges,,,,,
Gisborne,h,426000.0,,412.0,103.0,1950.0,Macedon Ranges,,,,,
Glen Iris,u,540000.0,3146.0,0.0,77.0,1960.0,Boroondara,-37.85145,145.09107,3146.0,67.0,109.59701492537313
Glen Waverley,u,960000.0,3150.0,229.0,101.0,1990.0,Monash,-37.87606,145.15951,3150.0,183.0,111.86338797814207
Glen Waverley,h,1116500.0,3150.0,701.0,182.85,1960.0,Monash,-37.88902,145.16678000000005,3150.0,183.0,111.86338797814207
Greensborough,u,610000.0,3088.0,168.0,,1985.0,Banyule,-37.70801,145.10689,3088.0,11.0,68.36363636363636
Greensborough,h,690000.0,3088.0,540.0,,,Banyule,-37.71055,145.09593999999996,3088.0,11.0,68.36363636363636
Greensborough,u,585000.0,3088.0,240.0,79.0,1965.0,Banyule,-37.71254,145.09705,3088.0,11.0,68.36363636363636
Greensborough,h,800000.0,3088.0,668.0,,1973.0,Nillumbik,-37.69022,145.09413999999995,3088.0,11.0,68.36363636363636
Greensborough,h,800000.0,3088.0,626.0,169.0,1960.0,Banyule,-37.70859,145.10464,3088.0,11.0,68.36363636363636
Greensborough,h,896000.0,3088.0,653.0,130.0,1970.0,Banyule,-37.71846,145.09689,3088.0,11.0,68.36363636363636
Greensborough,h,1010000.0,3088.0,582.0,,,Banyule,-37.71325,145.09532,3088.0,11.0,68.36363636363636
Hampton,t,1660000.0,3188.0,478.0,,,Bayside,-37.93297000000001,144.99771,3188.0,53.0,134.54716981132074
Hampton,h,1960000.0,3188.0,697.0,,,Bayside,-37.94423,145.00843999999995,3188.0,53.0,134.54716981132074
Hawthorn,t,1200000.0,3122.0,1089.0,,,Boroondara,-37.81432,145.03221000000005,3122.0,167.0,96.89820359281437
